Order ID;Date;Product;Country Code;   UnitCost  2 ;   UnitPrice  2 ;SalesQuantity
444148;03/03/2018;Tuna Melt Panini (Odense);DNK; 0,75 € ; 3,75 € € ;56
444149;04/03/2018;Almond Croissant (Munich);DEU; 0,99 € ; 4,96 € € ;96
444150;05/03/2018;Tomato Juice (Toronto);CAN; 0,72 € ; 3,58 € € ;223
444151;06/03/2018;BLT Sandwich (Melbourne);AUS; 0,51 € ; 2,54 € € ;122
444152;07/03/2018;Granola Bar (Birmingham);GBR; 0,46 € ; 2,31 € € ;341
444153;08/03/2018;Toast (London);GBR; 0,75 € ; 3,73 € € ;370
444154;09/03/2018;Chocolate Twist (Toronto);CAN; 1,03 € ; 5,13 € € ;188
444155;10/03/2018;Granola Bar (Toronto);CAN; 0,97 € ; 4,84 € € ;299
444156;11/03/2018;Sparkling Water (San Diego);USA; 0,86 € ; 4,30 € € ;150
444157;12/03/2018;Butter Croissant (Vancouver);CAN; 0,47 € ; 2,33 € € ;227
444158;13/03/2018;Almond Croissant (Stockholm);SWE; 0,32 € ; 1,60 € € ;361
444159;14/03/2018;Fruit Box (Vancouver);CAN; 0,62 € ; 3,09 € € ;334
444160;15/03/2018;Cheese & Pickle Sandwich (Strasbourg);FRA; 0,93 € ; 4,66 € € ;78
444161;16/03/2018;Fruit Box (Glasgow);GBR; 0,41 € ; 2,07 € € ;217
444162;17/03/2018;BLT Sandwich (Katowice);POL; 0,98 € ; 4,91 € € ;316
444163;18/03/2018;Butter Croissant (Boston);USA; 0,32 € ; 1,59 € € ;159
444164;19/03/2018;Tuna Melt Panini (Albuquerque);USA; 1,01 € ; 5,03 € € ;113
444165;20/03/2018;Still Water (Paris);FRA; 0,84 € ; 4,21 € € ;243
444166;21/03/2018;Toast (Albuquerque);USA; 0,83 € ; 4,14 € € ;125
444167;22/03/2018;Lemon & Ginger Tea (Salzburg);AUT; 0,37 € ; 1,83 € € ;271
444168;23/03/2018;Sparkling Water (Toulouse);FRA; 0,37 € ; 1,86 € € ;167
444169;24/03/2018;Chocolate Twist (Paris);FRA; 0,79 € ; 3,95 € € ;162
444170;25/03/2018;Chocolate Twist (Paris);FRA; 0,94 € ; 4,69 € € ;303
444171;26/03/2018;Porridge (Potsdam);DEU; 0,80 € ; 3,99 € € ;183
444172;27/03/2018;Peach Juice (Strasbourg);FRA; 1,08 € ; 5,40 € € ;276
444173;28/03/2018;Sparkling Water (Geneva);CHE; 0,47 € ; 2,34 € € ;330
444174;29/03/2018;Lemon & Ginger Tea (Seattle);USA; 0,55 € ; 2,76 € € ;222
444175;30/03/2018;Tuna Melt Panini (Vancouver);CAN; 0,99 € ; 4,93 € € ;271
444176;31/03/2018;Apple Juice (Cardiff);GBR; 0,77 € ; 3,85 € € ;65
444177;01/04/2018;Coffee (Gdańsk);POL; 1,04 € ; 5,22 € € ;67
444178;02/04/2018;Cheese & Pickle Sandwich (Auckland);NZL; 0,75 € ; 3,76 € € ;177
444179;03/04/2018;BLT Sandwich (Stockholm);SWE; 0,77 € ; 3,83 € € ;204
444180;04/04/2018;Chicken Fajita Wrap (Auckland);NZL; 0,37 € ; 1,85 € € ;252
444181;05/04/2018;Green Tea (Graz);AUT; 0,53 € ; 2,65 € € ;143
444182;06/04/2018;Porridge (Katowice);POL; 0,34 € ; 1,72 € € ;189
444183;07/04/2018;Tuna Melt Panini (Katowice);POL; 0,39 € ; 1,93 € € ;204
444184;08/04/2018;Still Water (Galway);IRL; 0,80 € ; 3,98 € € ;342
444185;09/04/2018;Butter Croissant (Gdańsk);POL; 0,32 € ; 1,58 € € ;59
444186;10/04/2018;Green Tea (London);GBR; 0,43 € ; 2,15 € € ;249
444187;11/04/2018;Toast (Glasgow);GBR; 0,44 € ; 2,19 € € ;375
444188;12/04/2018;Tomato Juice (Canberra);AUS; 0,56 € ; 2,81 € € ;352
444189;13/04/2018;Butter Croissant (Manchester);GBR; 1,09 € ; 5,46 € € ;350
444190;14/04/2018;BLT Sandwich (Strasbourg);FRA; 0,53 € ; 2,64 € € ;348
444191;15/04/2018;Peach Juice (Dresden);DEU; 0,31 € ; 1,53 € € ;134
444192;16/04/2018;Blueberry Muffin (Toulouse);FRA; 0,44 € ; 2,20 € € ;77
444193;17/04/2018;Tomato Juice (Hamburg);DEU; 1,08 € ; 5,38 € € ;339
444194;18/04/2018;Chicken Salad Sandwich (Graz);AUT; 0,72 € ; 3,58 € € ;353
444195;19/04/2018;Almond Croissant (Melbourne);AUS; 0,97 € ; 4,86 € € ;282
444196;20/04/2018;Green Tea (Vancouver);CAN; 0,41 € ; 2,06 € € ;399
444197;21/04/2018;Coffee (Brussels);BEL; 0,37 € ; 1,86 € € ;268
444198;22/04/2018;BLT Sandwich (Paris);FRA; 0,45 € ; 2,27 € € ;396
444199;23/04/2018;Butter Croissant (Vancouver);CAN; 0,84 € ; 4,18 € € ;340
444200;24/04/2018;Tomato Juice (Southampton);GBR; 0,94 € ; 4,72 € € ;312
444201;25/04/2018;Fruit Box (Dresden);DEU; 0,61 € ; 3,07 € € ;294
444202;26/04/2018;Toast (Gdańsk);POL; 0,55 € ; 2,74 € € ;135
444203;27/04/2018;Chocolate Twist (Austin);USA; 0,41 € ; 2,03 € € ;77
444204;28/04/2018;Apple Juice (Canberra);AUS; 0,79 € ; 3,94 € € ;87
444205;29/04/2018;Toast (San Diego);USA; 0,40 € ; 2,00 € € ;168
444206;30/04/2018;Sparkling Water (Toulouse);FRA; 0,73 € ; 3,66 € € ;58
444207;01/05/2018;Peach Juice (Munich);DEU; 0,89 € ; 4,43 € € ;107
444208;02/05/2018;Fruit Box (Strasbourg);FRA; 0,43 € ; 2,17 € € ;76
444209;03/05/2018;Apple Juice (Boston);USA; 0,67 € ; 3,34 € € ;331
444210;04/05/2018;Peach Juice (Munich);DEU; 1,01 € ; 5,03 € € ;198
444211;05/05/2018;Orange Juice (San Francisco);USA; 0,91 € ; 4,54 € € ;316
444212;06/05/2018;Porridge (Katowice);POL; 0,73 € ; 3,67 € € ;105
444213;07/05/2018;Lemon & Ginger Tea (Copenhagan);DNK; 0,57 € ; 2,84 € € ;91
444214;08/05/2018;Chicken Fajita Wrap (Melbourne);AUS; 0,55 € ; 2,76 € € ;107
444215;09/05/2018;BLT Sandwich (San Diego);USA; 0,80 € ; 3,98 € € ;129
444216;10/05/2018;Chicken Salad Sandwich (Madison);USA; 1,06 € ; 5,31 € € ;241
444217;11/05/2018;Chocolate Twist (Vancouver);CAN; 0,61 € ; 3,05 € € ;102
444218;12/05/2018;Ham & Cheese Toastie (Dresden);DEU; 0,98 € ; 4,91 € € ;334
444219;13/05/2018;Peach Juice (Stuttgart);DEU; 0,55 € ; 2,76 € € ;112
444220;14/05/2018;Chicken Fajita Wrap (Glasgow);GBR; 0,38 € ; 1,89 € € ;91
444221;15/05/2018;Coffee (Austin);USA; 0,51 € ; 2,57 € € ;396
444222;16/05/2018;Porridge (Hamilton);NZL; 0,82 € ; 4,08 € € ;261
444223;17/05/2018;Ham & Cheese Toastie (Madison);USA; 1,03 € ; 5,17 € € ;292
444224;18/05/2018;BLT Sandwich (Salzburg);AUT; 1,06 € ; 5,32 € € ;173
444225;19/05/2018;Butter Croissant (Edinburgh);GBR; 1,01 € ; 5,07 € € ;173
444226;20/05/2018;Almond Croissant (Gdańsk);POL; 1,01 € ; 5,05 € € ;144
444227;21/05/2018;Sparkling Water (Toronto);CAN; 0,91 € ; 4,53 € € ;299
444228;22/05/2018;Cheese & Pickle Sandwich (Brussels);BEL; 0,82 € ; 4,08 € € ;279
444229;23/05/2018;Butter Croissant (Southampton);GBR; 1,05 € ; 5,25 € € ;337
444230;24/05/2018;Blueberry Muffin (Lille);FRA; 0,59 € ; 2,93 € € ;184
444231;25/05/2018;Apple Juice (Katowice);POL; 0,48 € ; 2,40 € € ;231
444232;26/05/2018;Tomato Juice (Cardiff);GBR; 0,69 € ; 3,44 € € ;366
444233;27/05/2018;Apple Juice (Auckland);NZL; 0,79 € ; 3,94 € € ;270
444234;28/05/2018;Chicken Fajita Wrap (Strasbourg);FRA; 0,82 € ; 4,10 € € ;244
444235;29/05/2018;Butter Croissant (Canberra);AUS; 0,95 € ; 4,77 € € ;256
444236;30/05/2018;Porridge (Southampton);GBR; 0,71 € ; 3,56 € € ;364
444237;31/05/2018;Chocolate Chip Muffin (Dublin);IRL; 0,49 € ; 2,46 € € ;224
444238;01/06/2018;BLT Sandwich (Galway);IRL; 0,92 € ; 4,58 € € ;142
444239;02/06/2018;Apple Juice (Austin);USA; 0,76 € ; 3,78 € € ;164
444240;03/06/2018;Still Water (San Francisco);USA; 0,67 € ; 3,35 € € ;378
444241;04/06/2018;Chicken Salad Sandwich (Southampton);GBR; 0,33 € ; 1,67 € € ;50
444242;05/06/2018;Chocolate Chip Muffin (Auckland);NZL; 1,03 € ; 5,17 € € ;313
444243;06/06/2018;Cheese & Pickle Sandwich (Hamilton);NZL; 0,62 € ; 3,09 € € ;186
444244;07/06/2018;Cheese & Pickle Sandwich (Southampton);GBR; 0,43 € ; 2,14 € € ;266
444245;08/06/2018;Almond Croissant (Cardiff);GBR; 0,95 € ; 4,76 € € ;344
444246;09/06/2018;Tea (Southampton);GBR; 1,02 € ; 5,09 € € ;385
444247;10/06/2018;Still Water (Boston);USA; 0,53 € ; 2,63 € € ;168
444248;11/06/2018;Butter Croissant (Dresden);DEU; 0,43 € ; 2,13 € € ;391
444249;12/06/2018;Blueberry Muffin (Hamburg);DEU; 0,34 € ; 1,72 € € ;105
444250;13/06/2018;Toast (Edinburgh);GBR; 0,92 € ; 4,58 € € ;282
444251;14/06/2018;Blueberry Muffin (Albuquerque);USA; 0,50 € ; 2,49 € € ;100
444252;15/06/2018;Tomato Juice (Dublin);IRL; 0,41 € ; 2,03 € € ;252
444253;16/06/2018;Apple Juice (Kraków);POL; 0,56 € ; 2,80 € € ;72
444254;17/06/2018;Butter Croissant (Lausanne);CHE; 0,86 € ; 4,32 € € ;183
444255;18/06/2018;Tuna Melt Panini (Edinburgh);GBR; 0,41 € ; 2,04 € € ;208
444256;19/06/2018;Still Water (Sydney);AUS; 0,57 € ; 2,84 € € ;145
444257;20/06/2018;Toast (San Diego);USA; 0,80 € ; 4,01 € € ;360
444258;21/06/2018;Chocolate Chip Muffin (Cardiff);GBR; 0,73 € ; 3,63 € € ;188
444259;22/06/2018;Still Water (Albuquerque);USA; 0,46 € ; 2,28 € € ;372
444260;23/06/2018;Tea (Toronto);CAN; 0,49 € ; 2,43 € € ;148
444261;24/06/2018;Chocolate Chip Muffin (Brussels);BEL; 0,47 € ; 2,36 € € ;158
444262;25/06/2018;Green Tea (Gdańsk);POL; 0,39 € ; 1,97 € € ;56
444263;26/06/2018;Almond Croissant (Melbourne);AUS; 1,09 € ; 5,47 € € ;92
444264;27/06/2018;Chicken Fajita Wrap (Strasbourg);FRA; 0,47 € ; 2,34 € € ;57
444265;28/06/2018;Chocolate Twist (Boston);USA; 0,31 € ; 1,55 € € ;56
444266;29/06/2018;Fruit Box (Hamburg);DEU; 0,93 € ; 4,65 € € ;156
444267;30/06/2018;Blueberry Muffin (Kirkland);USA; 0,80 € ; 3,99 € € ;335
444268;01/07/2018;Almond Croissant (Southampton);GBR; 1,06 € ; 5,30 € € ;245
444269;02/07/2018;Toast (Berlin);DEU; 0,42 € ; 2,09 € € ;375
444270;03/07/2018;Chocolate Chip Muffin (San Diego);USA; 0,44 € ; 2,20 € € ;318
444271;04/07/2018;Chicken Salad Sandwich (Stuttgart);DEU; 0,99 € ; 4,94 € € ;365
444272;05/07/2018;Toast (Boston);USA; 0,52 € ; 2,59 € € ;374
444273;06/07/2018;Sparkling Water (Brussels);BEL; 0,90 € ; 4,51 € € ;72
444274;07/07/2018;Still Water (Gdańsk);POL; 0,97 € ; 4,86 € € ;123
444275;08/07/2018;Coffee (Kraków);POL; 0,46 € ; 2,30 € € ;193
444276;09/07/2018;Chocolate Chip Muffin (Boston);USA; 0,50 € ; 2,48 € € ;353
444277;10/07/2018;Chicken Salad Sandwich (Toronto);CAN; 0,94 € ; 4,70 € € ;148
444278;11/07/2018;BLT Sandwich (Galway);IRL; 0,60 € ; 3,02 € € ;341
444279;12/07/2018;Porridge (Southampton);GBR; 0,65 € ; 3,25 € € ;185
444280;13/07/2018;Butter Croissant (Gdańsk);POL; 0,85 € ; 4,26 € € ;174
444281;14/07/2018;Toast (Toronto);CAN; 0,73 € ; 3,64 € € ;112
444282;15/07/2018;Still Water (Hamburg);DEU; 0,71 € ; 3,53 € € ;273
444283;16/07/2018;Apple Juice (San Francisco);USA; 0,46 € ; 2,28 € € ;228
444284;17/07/2018;Tea (Munich);DEU; 0,47 € ; 2,36 € € ;68
444285;18/07/2018;Ham & Cheese Toastie (Tromsø);NOR; 0,68 € ; 3,40 € € ;106
444286;19/07/2018;Tomato Juice (Katowice);POL; 0,65 € ; 3,25 € € ;248
444287;20/07/2018;Porridge (Munich);DEU; 0,31 € ; 1,56 € € ;99
444288;21/07/2018;Fruit Box (Cardiff);GBR; 0,47 € ; 2,33 € € ;116
444289;22/07/2018;Granola Bar (Toronto);CAN; 0,71 € ; 3,53 € € ;309
444290;23/07/2018;Lemon & Ginger Tea (Gdańsk);POL; 0,80 € ; 3,99 € € ;351
444291;24/07/2018;Chicken Salad Sandwich (Galway);IRL; 0,94 € ; 4,70 € € ;375
444292;25/07/2018;Almond Croissant (Auckland);NZL; 0,81 € ; 4,05 € € ;333
444293;26/07/2018;Peach Juice (Albuquerque);USA; 0,95 € ; 4,76 € € ;170
444294;27/07/2018;Chicken Fajita Wrap (Boston);USA; 0,74 € ; 3,72 € € ;149
444295;28/07/2018;Coffee (Lausanne);CHE; 0,97 € ; 4,87 € € ;229
444296;29/07/2018;Still Water (Auckland);NZL; 0,69 € ; 3,46 € € ;204
444297;30/07/2018;Granola Bar (Portland);USA; 0,95 € ; 4,73 € € ;63
444298;31/07/2018;Lemon & Ginger Tea (Cardiff);GBR; 0,47 € ; 2,33 € € ;350
444299;01/08/2018;Chicken Fajita Wrap (San Diego);USA; 0,55 € ; 2,77 € € ;245
444300;02/08/2018;Ham & Cheese Toastie (Stuttgart);DEU; 0,94 € ; 4,70 € € ;382
444301;03/08/2018;Ham & Cheese Toastie (Geneva);CHE; 0,72 € ; 3,60 € € ;368
444302;04/08/2018;Apple Juice (Dresden);DEU; 0,49 € ; 2,46 € € ;346
444303;05/08/2018;Tea (Auckland);NZL; 0,88 € ; 4,40 € € ;228
444304;06/08/2018;Fruit Box (Brussels);BEL; 0,80 € ; 3,99 € € ;131
444305;07/08/2018;Chocolate Chip Muffin (Potsdam);DEU; 0,67 € ; 3,35 € € ;141
444306;08/08/2018;Tea (Boston);USA; 1,01 € ; 5,03 € € ;388
444307;09/08/2018;Granola Bar (Auckland);NZL; 0,99 € ; 4,93 € € ;298
444308;10/08/2018;Chicken Salad Sandwich (Paris);FRA; 0,80 € ; 4,00 € € ;182
444309;11/08/2018;Lemon & Ginger Tea (Dresden);DEU; 1,03 € ; 5,17 € € ;237
444310;12/08/2018;Almond Croissant (Portland);USA; 1,01 € ; 5,06 € € ;93
444311;13/08/2018;Green Tea (Toulouse);FRA; 0,92 € ; 4,60 € € ;158
444312;14/08/2018;Ham & Cheese Toastie (Strasbourg);FRA; 0,72 € ; 3,58 € € ;387
444313;15/08/2018;BLT Sandwich (Kirkland);USA; 0,99 € ; 4,96 € € ;295
444314;16/08/2018;Tea (Portland);USA; 1,04 € ; 5,19 € € ;255
444315;17/08/2018;Chicken Salad Sandwich (Dublin);IRL; 0,48 € ; 2,39 € € ;339
444316;18/08/2018;Toast (Dresden);DEU; 0,71 € ; 3,57 € € ;166
444317;19/08/2018;Coffee (Hamilton);NZL; 0,76 € ; 3,78 € € ;322
444318;20/08/2018;Chicken Fajita Wrap (Auckland);NZL; 0,97 € ; 4,87 € € ;191
444319;21/08/2018;Butter Croissant (Hamilton);NZL; 0,31 € ; 1,56 € € ;147
444320;22/08/2018;Green Tea (San Diego);USA; 0,86 € ; 4,30 € € ;221
444321;23/08/2018;Cheese & Pickle Sandwich (Vancouver);CAN; 0,88 € ; 4,39 € € ;306
444322;24/08/2018;Sparkling Water (Berlin);DEU; 0,93 € ; 4,67 € € ;282
444323;25/08/2018;Butter Croissant (Berlin);DEU; 0,88 € ; 4,42 € € ;382
444324;26/08/2018;Ham & Cheese Toastie (Vancouver);CAN; 0,61 € ; 3,07 € € ;139
444325;27/08/2018;Peach Juice (Dresden);DEU; 0,86 € ; 4,31 € € ;379
444326;28/08/2018;Chocolate Chip Muffin (Galway);IRL; 0,91 € ; 4,54 € € ;155
444327;29/08/2018;Coffee (Austin);USA; 0,30 € ; 1,51 € € ;211
444328;30/08/2018;Cheese & Pickle Sandwich (Geneva);CHE; 0,62 € ; 3,08 € € ;57
444329;31/08/2018;Chocolate Twist (London);GBR; 0,42 € ; 2,08 € € ;76
444330;01/09/2018;Green Tea (Stockholm);SWE; 0,96 € ; 4,81 € € ;235
444331;02/09/2018;Lemon & Ginger Tea (Albuquerque);USA; 0,54 € ; 2,71 € € ;206
444332;03/09/2018;Tea (Odense);DNK; 0,71 € ; 3,55 € € ;215
444333;04/09/2018;Chicken Salad Sandwich (Sydney);AUS; 0,88 € ; 4,42 € € ;202
444334;05/09/2018;Peach Juice (Munich);DEU; 0,89 € ; 4,45 € € ;196
444335;06/09/2018;Chicken Salad Sandwich (Hamburg);DEU; 0,50 € ; 2,49 € € ;63
444336;07/09/2018;Blueberry Muffin (Potsdam);DEU; 0,79 € ; 3,95 € € ;207
444337;08/09/2018;Blueberry Muffin (Odense);DNK; 0,57 € ; 2,86 € € ;120
444338;09/09/2018;Still Water (Southampton);GBR; 1,05 € ; 5,25 € € ;113
444339;10/09/2018;Tomato Juice (Kirkland);USA; 0,37 € ; 1,83 € € ;204
444340;11/09/2018;Butter Croissant (London);GBR; 0,43 € ; 2,17 € € ;149
444341;12/09/2018;Chicken Fajita Wrap (Lille);FRA; 0,67 € ; 3,35 € € ;195
444342;13/09/2018;Tuna Melt Panini (Cardiff);GBR; 1,10 € ; 5,49 € € ;384
444343;14/09/2018;Granola Bar (Salzburg);AUT; 0,75 € ; 3,77 € € ;380
444344;15/09/2018;Green Tea (Seattle);USA; 0,82 € ; 4,09 € € ;249
444345;16/09/2018;Almond Croissant (Katowice);POL; 0,40 € ; 2,01 € € ;284
444346;17/09/2018;Tuna Melt Panini (Seattle);USA; 1,08 € ; 5,42 € € ;156
444347;18/09/2018;BLT Sandwich (Kraków);POL; 0,89 € ; 4,44 € € ;359
444348;19/09/2018;Porridge (Geneva);CHE; 1,07 € ; 5,34 € € ;173
444349;20/09/2018;Sparkling Water (Southampton);GBR; 0,97 € ; 4,85 € € ;281
444350;21/09/2018;Peach Juice (Portland);USA; 0,50 € ; 2,52 € € ;171
444351;22/09/2018;Porridge (Sydney);AUS; 0,41 € ; 2,07 € € ;182
444352;23/09/2018;Tomato Juice (Albuquerque);USA; 0,71 € ; 3,54 € € ;322
444353;24/09/2018;Butter Croissant (Glasgow);GBR; 1,02 € ; 5,09 € € ;379
444354;25/09/2018;Tea (Glasgow);GBR; 0,73 € ; 3,66 € € ;137
444355;26/09/2018;Toast (Tromsø);NOR; 0,59 € ; 2,94 € € ;228
444356;27/09/2018;Chicken Salad Sandwich (Munich);DEU; 1,02 € ; 5,12 € € ;275
444357;28/09/2018;Almond Croissant (San Francisco);USA; 0,37 € ; 1,85 € € ;252
444358;29/09/2018;Lemon & Ginger Tea (Potsdam);DEU; 0,43 € ; 2,17 € € ;173
444359;30/09/2018;Butter Croissant (Galway);IRL; 0,71 € ; 3,57 € € ;276
444360;01/10/2018;Fruit Box (Galway);IRL; 0,54 € ; 2,68 € € ;284
444361;02/10/2018;Orange Juice (Canberra);AUS; 0,99 € ; 4,94 € € ;294
444362;03/10/2018;Lemon & Ginger Tea (Sønderborg);DNK; 0,50 € ; 2,52 € € ;152
444363;04/10/2018;Tea (Paris);FRA; 0,55 € ; 2,77 € € ;172
444364;05/10/2018;Coffee (Berlin);DEU; 0,54 € ; 2,68 € € ;141
444365;06/10/2018;Toast (Canberra);AUS; 0,99 € ; 4,96 € € ;160
444366;07/10/2018;Lemon & Ginger Tea (Madison);USA; 0,78 € ; 3,88 € € ;65
444367;08/10/2018;Lemon & Ginger Tea (Portland);USA; 0,79 € ; 3,96 € € ;167
444368;09/10/2018;Chocolate Twist (Auckland);NZL; 0,72 € ; 3,61 € € ;107
444369;10/10/2018;Coffee (Seattle);USA; 0,57 € ; 2,87 € € ;374
444370;11/10/2018;Tomato Juice (Katowice);POL; 0,33 € ; 1,63 € € ;127
444371;12/10/2018;Porridge (Auckland);NZL; 0,58 € ; 2,89 € € ;145
444372;13/10/2018;Cheese & Pickle Sandwich (Hamburg);DEU; 0,89 € ; 4,47 € € ;76
444373;14/10/2018;Fruit Box (Glasgow);GBR; 1,08 € ; 5,39 € € ;325
444374;15/10/2018;Tuna Melt Panini (Galway);IRL; 0,50 € ; 2,49 € € ;263
444375;16/10/2018;Still Water (Kraków);POL; 0,54 € ; 2,70 € € ;74
444376;17/10/2018;Orange Juice (Paris);FRA; 0,89 € ; 4,47 € € ;263
444377;18/10/2018;Peach Juice (Manchester);GBR; 0,72 € ; 3,61 € € ;111
444378;19/10/2018;Green Tea (Seattle);USA; 0,39 € ; 1,95 € € ;300
444379;20/10/2018;Lemon & Ginger Tea (Canberra);AUS; 1,07 € ; 5,34 € € ;71
444380;21/10/2018;Fruit Box (Graz);AUT; 0,48 € ; 2,39 € € ;236
444381;22/10/2018;Tomato Juice (Graz);AUT; 0,61 € ; 3,05 € € ;252
444382;23/10/2018;Peach Juice (Lille);FRA; 1,07 € ; 5,35 € € ;292
444383;24/10/2018;Tuna Melt Panini (San Diego);USA; 0,52 € ; 2,60 € € ;242
444384;25/10/2018;Almond Croissant (Vancouver);CAN; 0,92 € ; 4,59 € € ;330
444385;26/10/2018;Coffee (Glasgow);GBR; 0,42 € ; 2,09 € € ;381
444386;27/10/2018;Granola Bar (Auckland);NZL; 0,81 € ; 4,07 € € ;92
444387;28/10/2018;Green Tea (Manchester);GBR; 0,90 € ; 4,51 € € ;168
444388;29/10/2018;Fruit Box (Kirkland);USA; 0,68 € ; 3,41 € € ;266
444389;30/10/2018;Green Tea (Sydney);AUS; 0,75 € ; 3,73 € € ;227
444390;31/10/2018;Chocolate Chip Muffin (Austin);USA; 0,79 € ; 3,95 € € ;329
444391;01/11/2018;Tomato Juice (Geneva);CHE; 0,72 € ; 3,61 € € ;96
444392;02/11/2018;Sparkling Water (Glasgow);GBR; 0,63 € ; 3,13 € € ;100
444393;03/11/2018;Lemon & Ginger Tea (Brussels);BEL; 0,87 € ; 4,34 € € ;322
444394;04/11/2018;Chicken Fajita Wrap (Berlin);DEU; 0,84 € ; 4,20 € € ;141
444395;05/11/2018;Fruit Box (Lille);FRA; 0,92 € ; 4,62 € € ;334
444396;06/11/2018;Peach Juice (Potsdam);DEU; 0,34 € ; 1,71 € € ;350
444397;07/11/2018;Green Tea (Sydney);AUS; 0,76 € ; 3,81 € € ;246
444398;08/11/2018;Ham & Cheese Toastie (Munich);DEU; 0,99 € ; 4,95 € € ;175
444399;09/11/2018;Granola Bar (Edinburgh);GBR; 1,00 € ; 5,00 € € ;183
444400;10/11/2018;Apple Juice (Austin);USA; 0,54 € ; 2,72 € € ;385
444401;11/11/2018;Green Tea (San Francisco);USA; 1,05 € ; 5,24 € € ;236
444402;12/11/2018;Lemon & Ginger Tea (Madison);USA; 0,38 € ; 1,89 € € ;116
444403;13/11/2018;Almond Croissant (Stuttgart);DEU; 0,58 € ; 2,91 € € ;194
444404;14/11/2018;Fruit Box (Seattle);USA; 0,85 € ; 4,24 € € ;309
444405;15/11/2018;Tea (Birmingham);GBR; 0,66 € ; 3,28 € € ;60
444406;16/11/2018;BLT Sandwich (Geneva);CHE; 0,90 € ; 4,49 € € ;102
444407;17/11/2018;Chocolate Chip Muffin (Dublin);IRL; 0,82 € ; 4,12 € € ;88
444408;18/11/2018;Porridge (Stockholm);SWE; 0,37 € ; 1,86 € € ;181
444409;19/11/2018;Almond Croissant (Munich);DEU; 1,05 € ; 5,27 € € ;162
444410;20/11/2018;Orange Juice (Sydney);AUS; 0,52 € ; 2,62 € € ;249
444411;21/11/2018;Butter Croissant (Canberra);AUS; 0,55 € ; 2,73 € € ;92
444412;22/11/2018;Chocolate Twist (London);GBR; 0,65 € ; 3,24 € € ;257
444413;23/11/2018;Chicken Salad Sandwich (Geneva);CHE; 0,31 € ; 1,56 € € ;208
444414;24/11/2018;Chicken Fajita Wrap (Berlin);DEU; 0,86 € ; 4,31 € € ;210
444415;25/11/2018;Coffee (Austin);USA; 0,76 € ; 3,80 € € ;87
444416;26/11/2018;Orange Juice (Geneva);CHE; 0,63 € ; 3,16 € € ;284
444417;27/11/2018;Toast (Salzburg);AUT; 0,35 € ; 1,74 € € ;119
444418;28/11/2018;Lemon & Ginger Tea (San Diego);USA; 0,88 € ; 4,40 € € ;127
444419;29/11/2018;Chicken Salad Sandwich (Albuquerque);USA; 0,48 € ; 2,41 € € ;157
444420;30/11/2018;Chicken Salad Sandwich (Vancouver);CAN; 0,41 € ; 2,05 € € ;132
444421;01/12/2018;Butter Croissant (Brussels);BEL; 1,09 € ; 5,44 € € ;295
444422;02/12/2018;Orange Juice (Paris);FRA; 0,66 € ; 3,31 € € ;112
444423;03/12/2018;Fruit Box (San Diego);USA; 0,91 € ; 4,57 € € ;141
444424;04/12/2018;Tea (Odense);DNK; 0,92 € ; 4,59 € € ;176
444425;05/12/2018;Coffee (Melbourne);AUS; 0,77 € ; 3,84 € € ;278
444426;06/12/2018;Tomato Juice (Katowice);POL; 0,60 € ; 3,02 € € ;398
444427;07/12/2018;Cheese & Pickle Sandwich (Edinburgh);GBR; 0,43 € ; 2,13 € € ;112
